﻿Group;Merchant;Login ID;Member ID;Date;Type;Pay Method;Currency;Amount;Fee;Ticket #;Status;Approval Remark
RP1M (G109);RP1M (161);Hoki10;35419@161;04/04/2026 20:48;Deposit;QRIS IM;IDR;150;0;782055840;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/04/2026 21:39;Deposit;QRIS IM;IDR;100;0;782082282;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/04/2026 22:21;Deposit;QRIS IM;IDR;1000;0;782106210;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/04/2026 22:32;Deposit;QRIS IM;IDR;180;0;782113133;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/04/2026 22:36;Deposit;QRIS IM;IDR;100;0;782115543;Approved;
RP1M (G109);RP1M (161);XANTTT53;42167@161;04/04/2026 22:46;Deposit;QRIS IM;IDR;30;0;782122013;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/04/2026 22:48;Deposit;QRIS IM;IDR;100;0;782123184;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/04/2026 23:08;Deposit;QRIS IM;IDR;700;0;782135871;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/04/2026 23:23;Deposit;QRIS IM;IDR;1000;0;782146470;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/04/2026 23:28;Deposit;QRIS IM;IDR;100;0;782149962;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/04/2026 23:43;Deposit;QRIS IM;IDR;30;0;782160050;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/04/2026 23:44;Deposit;QRIS IM;IDR;500;0;782160872;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 00:20;Deposit;QRIS IM;IDR;100;0;782186328;Approved;
RP1M (G109);RP1M (161);Kuaci123;37225@161;04/05/2026 00:25;Deposit;QRIS IM;IDR;100;0;782189570;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 00:45;Deposit;QRIS IM;IDR;100;0;782204479;Approved;
RP1M (G109);RP1M (161);Dfamilia;43172@161;04/05/2026 00:51;Deposit;QRIS IM;IDR;50;0;782208234;Approved;
RP1M (G109);RP1M (161);Sarok123;38093@161;04/05/2026 00:51;Deposit;QRIS IM;IDR;99;0;782208758;Approved;
RP1M (G109);RP1M (161);Sarok123;38093@161;04/05/2026 01:04;Deposit;QRIS IM;IDR;99;0;782217916;Approved;
RP1M (G109);RP1M (161);Rehan999;26363@161;04/05/2026 01:47;Deposit;QRIS IM;IDR;500;0;782247820;Approved;
RP1M (G109);RP1M (161);Bustomi11093;21065@161;04/05/2026 01:50;Deposit;QRIS IM;IDR;1200;0;782249914;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 01:55;Deposit;QRIS IM;IDR;200;0;782253052;Approved;
RP1M (G109);RP1M (161);Bustomi11093;21065@161;04/05/2026 01:58;Deposit;QRIS IM;IDR;1200;0;782255155;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 02:02;Deposit;QRIS IM;IDR;100;0;782257769;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 02:05;Deposit;QRIS IM;IDR;100;0;782260055;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 02:15;Deposit;QRIS IM;IDR;100;0;782266414;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 02:19;Deposit;QRIS IM;IDR;100;0;782269534;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 02:38;Deposit;QRIS IM;IDR;200;0;782281615;Approved;
RP1M (G109);RP1M (161);everydin69;30527@161;04/05/2026 03:22;Deposit;QRIS IM;IDR;25;0;782307193;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 06:32;Deposit;QRIS IM;IDR;500;0;782377233;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 06:34;Deposit;QRIS IM;IDR;500;0;782377766;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 06:35;Deposit;QRIS IM;IDR;500;0;782377978;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 07:00;Deposit;QRIS IM;IDR;500;0;782383676;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/05/2026 07:27;Deposit;QRIS IM;IDR;700;0;782389412;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 07:39;Deposit;QRIS IM;IDR;500;0;782392020;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 07:41;Deposit;QRIS IM;IDR;700;0;782392458;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 07:43;Deposit;QRIS IM;IDR;500;0;782392939;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 07:49;Deposit;QRIS IM;IDR;500;0;782394209;Approved;
RP1M (G109);RP1M (161);G4tok;42043@161;04/05/2026 09:54;Deposit;QRIS IM;IDR;32;0;782420322;Approved;
RP1M (G109);RP1M (161);XANTTT53;42167@161;04/05/2026 10:35;Deposit;QRIS IM;IDR;32;0;782430851;Approved;
RP1M (G109);RP1M (161);Maju;42806@161;04/05/2026 10:57;Deposit;QRIS IM;IDR;25;0;782436985;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 11:38;Deposit;QRIS IM;IDR;150;0;782449270;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 12:11;Deposit;QRIS IM;IDR;100;0;782460146;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 12:17;Deposit;QRIS IM;IDR;100;0;782462118;Approved;
RP1M (G109);RP1M (161);Kangkung;20837@161;04/05/2026 12:55;Deposit;QRIS IM;IDR;1000;0;782475391;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 13:05;Deposit;QRIS IM;IDR;440;0;782478720;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 13:10;Deposit;QRIS IM;IDR;500;0;782480699;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 13:12;Deposit;QRIS IM;IDR;500;0;782481567;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 13:14;Deposit;QRIS IM;IDR;1000;0;782482086;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 13:15;Deposit;QRIS IM;IDR;1000;0;782482727;Approved;
RP1M (G109);RP1M (161);PhabloEscobar;38322@161;04/05/2026 13:17;Deposit;QRIS IM;IDR;50;0;782483481;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/05/2026 13:18;Deposit;QRIS IM;IDR;1000;0;782483915;Approved;
RP1M (G109);RP1M (161);Boyyu41;43015@161;04/05/2026 15:37;Deposit;QRIS IM;IDR;50;0;782539627;Approved;
RP1M (G109);RP1M (161);lindamy02;38400@161;04/05/2026 15:54;Deposit;QRIS IM;IDR;100;0;782546779;Approved;
RP1M (G109);RP1M (161);Adit;38141@161;04/05/2026 17:21;Deposit;QRIS IM;IDR;90;0;782582912;Approved;
RP1M (G109);RP1M (161);Kuaci123;37225@161;04/05/2026 17:29;Deposit;QRIS IM;IDR;100;0;782586144;Approved;
RP1M (G109);RP1M (161);Kuaci123;37225@161;04/05/2026 17:38;Deposit;QRIS IM;IDR;100;0;782589597;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 17:45;Deposit;QRIS IM;IDR;90;0;782592843;Approved;
RP1M (G109);RP1M (161);XANTTT53;42167@161;04/05/2026 17:49;Deposit;QRIS IM;IDR;34;0;782594404;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 17:57;Deposit;QRIS IM;IDR;100;0;782597843;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 18:11;Deposit;QRIS IM;IDR;100;0;782603634;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 18:18;Deposit;QRIS IM;IDR;100;0;782606296;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 18:27;Deposit;QRIS IM;IDR;100;0;782610223;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/05/2026 18:39;Deposit;QRIS IM;IDR;1800;0;782615372;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/05/2026 19:06;Deposit;QRIS IM;IDR;195;0;782627250;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/05/2026 19:22;Deposit;QRIS IM;IDR;1000;0;782634450;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/05/2026 19:24;Deposit;QRIS IM;IDR;64;0;782635402;Approved;
RP1M (G109);RP1M (161);Boyyu41;43015@161;04/05/2026 20:04;Deposit;QRIS IM;IDR;75;0;782653022;Approved;
RP1M (G109);RP1M (161);andha11;41805@161;04/05/2026 20:12;Deposit;QRIS IM;IDR;500;0;782656559;Approved;
RP1M (G109);RP1M (161);andha11;41805@161;04/05/2026 20:22;Deposit;QRIS IM;IDR;500;0;782661166;Approved;
RP1M (G109);RP1M (161);Maju;42806@161;04/05/2026 20:30;Deposit;QRIS IM;IDR;25;0;782664953;Approved;
RP1M (G109);RP1M (161);Boyyu41;43015@161;04/05/2026 20:35;Deposit;QRIS IM;IDR;45;0;782667311;Approved;
RP1M (G109);RP1M (161);Ansori93;43149@161;04/05/2026 21:24;Deposit;QRIS IM;IDR;100;0;782690478;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/05/2026 21:42;Deposit;QRIS IM;IDR;1000;0;782699870;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/05/2026 21:59;Deposit;QRIS IM;IDR;1000;0;782708950;Approved;
RP1M (G109);RP1M (161);riaadi99;40514@161;04/05/2026 22:01;Deposit;QRIS IM;IDR;25;0;782710506;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/05/2026 22:13;Deposit;QRIS IM;IDR;1000;0;782716985;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/05/2026 22:16;Deposit;QRIS IM;IDR;1000;0;782718980;Approved;
RP1M (G109);RP1M (161);Bustomi11093;21065@161;04/05/2026 22:27;Deposit;QRIS IM;IDR;400;0;782725012;Approved;
RP1M (G109);RP1M (161);everydin69;30527@161;04/05/2026 22:53;Deposit;QRIS IM;IDR;30;0;782741060;Approved;
RP1M (G109);RP1M (161);Steven86;25220@161;04/05/2026 22:58;Deposit;QRIS IM;IDR;47;0;782744345;Approved;
RP1M (G109);RP1M (161);SinzerGear;34975@161;04/06/2026 00:05;Deposit;QRIS IM;IDR;95;0;782786919;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/06/2026 01:11;Deposit;QRIS IM;IDR;100;0;782828850;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/06/2026 01:48;Deposit;QRIS IM;IDR;500;0;782851104;Approved;
RP1M (G109);RP1M (161);Nurdin29;39707@161;04/06/2026 02:13;Deposit;QRIS IM;IDR;90;0;782865080;Approved;
RP1M (G109);RP1M (161);Codet4e;38848@161;04/06/2026 02:43;Deposit;QRIS IM;IDR;50;0;782880761;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/06/2026 07:54;Deposit;QRIS IM;IDR;2000;0;782965370;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/06/2026 08:35;Deposit;QRIS IM;IDR;30;0;782972337;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/06/2026 08:45;Deposit;QRIS IM;IDR;50;0;782974016;Approved;
RP1M (G109);RP1M (161);Codet4e;38848@161;04/06/2026 08:56;Deposit;QRIS IM;IDR;40;0;782975973;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/06/2026 11:35;Deposit;QRIS IM;IDR;100;0;783015069;Approved;
RP1M (G109);RP1M (161);Maju;42806@161;04/06/2026 11:54;Deposit;QRIS IM;IDR;25;0;783020717;Approved;
RP1M (G109);RP1M (161);maxwin8888;42046@161;04/06/2026 13:01;Deposit;QRIS IM;IDR;40;0;783042529;Approved;
RP1M (G109);RP1M (161);Bustomi96;37120@161;04/06/2026 13:27;Deposit;QRIS IM;IDR;50;0;783052241;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/06/2026 14:25;Deposit;QRIS IM;IDR;50;0;783074269;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 14:27;Deposit;QRIS IM;IDR;500;0;783074922;Approved;
RP1M (G109);RP1M (161);batavia22;41801@161;04/06/2026 14:55;Deposit;QRIS IM;IDR;50;0;783085580;Approved;
RP1M (G109);RP1M (161);abongjp;42574@161;04/06/2026 14:58;Deposit;QRIS IM;IDR;200;0;783087012;Approved;
RP1M (G109);RP1M (161);batavia22;41801@161;04/06/2026 15:00;Deposit;QRIS IM;IDR;25;0;783087809;Approved;
RP1M (G109);RP1M (161);Munzakir;39297@161;04/06/2026 15:17;Deposit;QRIS IM;IDR;50;0;783094117;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 15:19;Deposit;QRIS IM;IDR;1000;0;783095165;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/06/2026 15:22;Deposit;QRIS IM;IDR;233;0;783096181;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 15:28;Deposit;QRIS IM;IDR;1000;0;783098304;Approved;
RP1M (G109);RP1M (161);Nurdin29;39707@161;04/06/2026 15:48;Deposit;QRIS IM;IDR;100;0;783106575;Approved;
RP1M (G109);RP1M (161);Nurdin29;39707@161;04/06/2026 16:02;Deposit;QRIS IM;IDR;100;0;783112210;Approved;
RP1M (G109);RP1M (161);Bustomi96;37120@161;04/06/2026 16:14;Deposit;QRIS IM;IDR;50;0;783116777;Approved;
RP1M (G109);RP1M (161);abongjp;42574@161;04/06/2026 16:15;Deposit;QRIS IM;IDR;300;0;783117230;Approved;
RP1M (G109);RP1M (161);Bustomi96;37120@161;04/06/2026 16:40;Deposit;QRIS IM;IDR;50;0;783127411;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/06/2026 17:18;Deposit;QRIS IM;IDR;150;0;783142840;Approved;
RP1M (G109);RP1M (161);Bustomi96;37120@161;04/06/2026 17:48;Deposit;QRIS IM;IDR;50;0;783155005;Approved;
RP1M (G109);RP1M (161);Nurfadilah;41137@161;04/06/2026 18:14;Deposit;QRIS IM;IDR;30;0;783166381;Approved;
RP1M (G109);RP1M (161);Kunyuk148;43067@161;04/06/2026 18:24;Deposit;QRIS IM;IDR;30;0;783170601;Approved;
RP1M (G109);RP1M (161);Boyyu41;43015@161;04/06/2026 18:53;Deposit;QRIS IM;IDR;50;0;783184012;Approved;
RP1M (G109);RP1M (161);Boyyu41;43015@161;04/06/2026 18:58;Deposit;QRIS IM;IDR;75;0;783186072;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/06/2026 19:22;Deposit;QRIS IM;IDR;550;0;783197177;Approved;
RP1M (G109);RP1M (161);lindamy02;38400@161;04/06/2026 19:49;Deposit;QRIS IM;IDR;75;0;783210001;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 21:12;Deposit;QRIS IM;IDR;500;0;783250845;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 21:29;Deposit;QRIS IM;IDR;500;0;783260118;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 21:46;Deposit;QRIS IM;IDR;1000;0;783269517;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/06/2026 22:23;Deposit;QRIS IM;IDR;1000;0;783291789;Approved;
RP1M (G109);RP1M (161);Adit;38141@161;04/06/2026 22:59;Deposit;QRIS IM;IDR;130;0;783314960;Approved;
RP1M (G109);RP1M (161);abongjp;42574@161;04/06/2026 23:05;Deposit;QRIS IM;IDR;100;0;783319114;Approved;
RP1M (G109);RP1M (161);abongjp;42574@161;04/06/2026 23:13;Deposit;QRIS IM;IDR;200;0;783324087;Approved;
RP1M (G109);RP1M (161);rivalipoy;42272@161;04/07/2026 00:30;Deposit;QRIS IM;IDR;25;0;783376846;Approved;
RP1M (G109);RP1M (161);lindamy02;38400@161;04/07/2026 01:17;Deposit;QRIS IM;IDR;100;0;783408895;Approved;
RP1M (G109);RP1M (161);Rehan999;26363@161;04/07/2026 01:52;Deposit;QRIS IM;IDR;500;0;783430845;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/07/2026 02:37;Deposit;QRIS IM;IDR;150;0;783455714;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/07/2026 03:16;Deposit;QRIS IM;IDR;130;0;783474210;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 05:44;Deposit;QRIS IM;IDR;3250;0;783524715;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 07:38;Deposit;QRIS IM;IDR;80;0;783546753;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/07/2026 08:23;Deposit;QRIS IM;IDR;50;0;783554460;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/07/2026 08:45;Deposit;QRIS IM;IDR;50;0;783558642;Approved;
RP1M (G109);RP1M (161);Bil1ay;29782@161;04/07/2026 09:27;Deposit;QRIS IM;IDR;300;0;783567343;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 09:51;Deposit;QRIS IM;IDR;230;0;783572869;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 11:53;Deposit;QRIS IM;IDR;430;0;783606052;Approved;
RP1M (G109);RP1M (161);lindamy02;38400@161;04/07/2026 12:18;Deposit;QRIS IM;IDR;101;0;783614411;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 12:30;Deposit;QRIS IM;IDR;350;0;783618557;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/07/2026 12:50;Deposit;QRIS IM;IDR;150;0;783625548;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/07/2026 13:47;Deposit;QRIS IM;IDR;100;0;783647113;Approved;
RP1M (G109);RP1M (161);abongjp;42574@161;04/07/2026 13:48;Deposit;QRIS IM;IDR;200;0;783647419;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 14:30;Deposit;QRIS IM;IDR;800;0;783663737;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 15:19;Deposit;QRIS IM;IDR;800;0;783683244;Approved;
RP1M (G109);RP1M (161);Munzakir;39297@161;04/07/2026 15:46;Deposit;QRIS IM;IDR;99;0;783693968;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 16:29;Deposit;QRIS IM;IDR;354;0;783712006;Approved;
RP1M (G109);RP1M (161);SinzerGear;34975@161;04/07/2026 16:33;Deposit;QRIS IM;IDR;95;0;783713845;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 16:39;Deposit;QRIS IM;IDR;400;0;783716456;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 16:46;Deposit;QRIS IM;IDR;1000;0;783719309;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 17:00;Deposit;QRIS IM;IDR;1000;0;783725046;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 17:26;Deposit;QRIS IM;IDR;1000;0;783735623;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/07/2026 17:38;Deposit;QRIS IM;IDR;1000;0;783740548;Approved;
RP1M (G109);RP1M (161);SinzerGear;34975@161;04/07/2026 17:40;Deposit;QRIS IM;IDR;95;0;783741678;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 17:48;Deposit;QRIS IM;IDR;500;0;783744815;Approved;
RP1M (G109);RP1M (161);SinzerGear;34975@161;04/07/2026 17:53;Deposit;QRIS IM;IDR;95;0;783746883;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/07/2026 17:53;Deposit;QRIS IM;IDR;100;0;783747022;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 17:55;Deposit;QRIS IM;IDR;500;0;783747862;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 17:59;Deposit;QRIS IM;IDR;450;0;783749287;Approved;
RP1M (G109);RP1M (161);Skybye23;24693@161;04/07/2026 18:07;Deposit;QRIS IM;IDR;250;0;783752994;Approved;
RP1M (G109);RP1M (161);abongjp;42574@161;04/07/2026 18:37;Deposit;QRIS IM;IDR;300;0;783765921;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/07/2026 19:08;Deposit;QRIS IM;IDR;1000;0;783779794;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/07/2026 19:15;Deposit;QRIS IM;IDR;100;0;783783091;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/07/2026 19:25;Deposit;QRIS IM;IDR;100;0;783787964;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/07/2026 19:36;Deposit;QRIS IM;IDR;100;0;783793560;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/07/2026 19:41;Deposit;QRIS IM;IDR;500;0;783795774;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/07/2026 19:52;Deposit;QRIS IM;IDR;1000;0;783800969;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/07/2026 20:15;Deposit;QRIS IM;IDR;1100;0;783812014;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/07/2026 21:19;Deposit;QRIS IM;IDR;100;0;783844040;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/07/2026 21:31;Deposit;QRIS IM;IDR;100;0;783850679;Approved;
RP1M (G109);RP1M (161);Munzakir;39297@161;04/07/2026 21:34;Deposit;QRIS IM;IDR;100;0;783852520;Approved;
RP1M (G109);RP1M (161);Kacer80;42981@161;04/07/2026 21:44;Deposit;QRIS IM;IDR;100;0;783858257;Approved;
RP1M (G109);RP1M (161);Kangkung;20837@161;04/07/2026 21:53;Deposit;QRIS IM;IDR;500;0;783863386;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/07/2026 22:12;Deposit;QRIS IM;IDR;100;0;783874616;Approved;
RP1M (G109);RP1M (161);Nurfadilah;41137@161;04/07/2026 22:17;Deposit;QRIS IM;IDR;25;0;783878008;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/07/2026 23:04;Deposit;QRIS IM;IDR;100;0;783907520;Approved;
RP1M (G109);RP1M (161);Nurfadilah;41137@161;04/07/2026 23:16;Deposit;QRIS IM;IDR;30;0;783915317;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 00:19;Deposit;QRIS IM;IDR;80;0;783958309;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/08/2026 00:22;Deposit;QRIS IM;IDR;440;0;783959799;Approved;
RP1M (G109);RP1M (161);Nurdin29;39707@161;04/08/2026 00:48;Deposit;QRIS IM;IDR;168;0;783977604;Approved;
RP1M (G109);RP1M (161);Munzakir;39297@161;04/08/2026 00:56;Deposit;QRIS IM;IDR;100;0;783983244;Approved;
RP1M (G109);RP1M (161);Semarang888;43170@161;04/08/2026 01:17;Deposit;QRIS IM;IDR;100;0;783996946;Approved;
RP1M (G109);RP1M (161);maxwin8888;42046@161;04/08/2026 01:41;Deposit;QRIS IM;IDR;100;0;784012455;Approved;
RP1M (G109);RP1M (161);Munzakir;39297@161;04/08/2026 03:17;Deposit;QRIS IM;IDR;100;0;784065073;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/08/2026 03:44;Deposit;QRIS IM;IDR;500;0;784076247;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/08/2026 03:47;Deposit;QRIS IM;IDR;500;0;784077301;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/08/2026 04:06;Deposit;QRIS IM;IDR;500;0;784085178;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/08/2026 04:11;Deposit;QRIS IM;IDR;500;0;784086801;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/08/2026 04:13;Deposit;QRIS IM;IDR;500;0;784087438;Approved;
RP1M (G109);RP1M (161);Hoki10;35419@161;04/08/2026 05:16;Deposit;QRIS IM;IDR;150;0;784107019;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/08/2026 06:28;Deposit;QRIS IM;IDR;1100;0;784124377;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/08/2026 07:52;Deposit;QRIS IM;IDR;500;0;784139908;Approved;
RP1M (G109);RP1M (161);Maju;42806@161;04/08/2026 10:40;Deposit;QRIS IM;IDR;50;0;784176334;Approved;
RP1M (G109);RP1M (161);Kenzoo;43163@161;04/08/2026 11:46;Deposit;QRIS IM;IDR;41;0;784196175;Approved;
RP1M (G109);RP1M (161);Virgoo16;43175@161;04/08/2026 11:48;Deposit;QRIS IM;IDR;25;0;784196643;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/08/2026 12:30;Deposit;QRIS IM;IDR;300;0;784210322;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 13:01;Deposit;QRIS IM;IDR;500;0;784220704;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/08/2026 13:08;Deposit;QRIS IM;IDR;500;0;784223325;Approved;
RP1M (G109);RP1M (161);Munzakir;39297@161;04/08/2026 13:12;Deposit;QRIS IM;IDR;50;0;784224903;Approved;
RP1M (G109);RP1M (161);maxwin8888;42046@161;04/08/2026 13:13;Deposit;QRIS IM;IDR;100;0;784225211;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/08/2026 14:00;Deposit;QRIS IM;IDR;100;0;784243217;Approved;
RP1M (G109);RP1M (161);Cumicumi99;41074@161;04/08/2026 14:08;Deposit;QRIS IM;IDR;100;0;784246182;Approved;
RP1M (G109);RP1M (161);Kuaci123;37225@161;04/08/2026 16:18;Deposit;QRIS IM;IDR;100;0;784297545;Approved;
RP1M (G109);RP1M (161);Kuaci123;37225@161;04/08/2026 16:33;Deposit;QRIS IM;IDR;100;0;784303594;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 17:13;Deposit;QRIS IM;IDR;500;0;784320175;Approved;
RP1M (G109);RP1M (161);Sarok123;38093@161;04/08/2026 17:33;Deposit;QRIS IM;IDR;99;0;784328172;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 17:36;Deposit;QRIS IM;IDR;1000;0;784329481;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/08/2026 17:49;Deposit;QRIS IM;IDR;100;0;784335181;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 17:52;Deposit;QRIS IM;IDR;500;0;784336406;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/08/2026 18:09;Deposit;QRIS IM;IDR;100;0;784343429;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 18:32;Deposit;QRIS IM;IDR;500;0;784353348;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/08/2026 19:04;Deposit;QRIS IM;IDR;500;0;784367520;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/08/2026 19:35;Deposit;QRIS IM;IDR;100;0;784382237;Approved;
